File	ITS1	5.8S	ITS2	Full_ITS	Notes
full-GCA_020141495-JAEMMR010000019.1_127209-137983	728	179	395	1301	NA
full-GCA_020141505-JAEMMQ010000015.1_15945-21926	727	179	395	1300	NA
full-GCA_020141515-CM034739.1_23636679-23647467	707	179	395	1280	NA
full-GCA_020141515-CM034739.1_23651502-23657480	707	179	397	1282	NA
full-GCA_020141515-CM034739.1_23692584-23698583	727	179	395	1300	NA
full-GCA_020141515-CM034739.1_24252172-24259350	680	179	395	1253	NA
full-GCA_020141515-JAEMMO010000020.1_21501-28665	728	179	395	1301	NA
full-GCA_020141575-CM034753.1_24088241-24094019	726	179	375	1279	NA
full-GCA_020141575-CM034753.1_24106284-24112051	725	178	372	1274	NA
full-GCA_020141575-CM034753.1_24789062-24795048	702	153	419	1273	NA
full-GCA_020141575-CM034753.1_24849114-24859937	703	179	395	1276	NA
full-GCA_020141575-CM034753.1_24895812-24904649	703	179	417	1298	LSU_dup
full-GCA_020141575-CM034753.1_26219618-26211888	703	179	629	1510	NA
full-GCA_020141575-CM034753.1_26257532-26248044	701	179	416	1295	LSU_dup
full-GCA_020141575-CM034753.1_26302807-26296880	696	150	415	1260	NA
full-GCA_020141575-JAEMMT010000024.1_3864-9835	700	153	416	1268	NA
full-GCA_020141575-JAEMMT010000025.1_25196-32545	702	179	393	1273	NA
full-GCA_020141575-JAEMMT010000031.1_33391-42318	703	179	417	1298	LSU_dup
full-GCA_020141575-JAEMMT010000031.1_42834-50015	701	178	362	1240	NA
full-GCA_020141585-CM034760.1_24389512-24395461	723	179	396	1297	NA
full-GCA_020141585-CM034760.1_24614316-24620195	727	179	394	1299	NA
full-GCA_020141585-CM034760.1_24630896-24638685	727	179	417	1322	NA
full-GCA_020141585-CM034760.1_25071484-25082307	727	179	392	1297	NA
full-GCA_020141585-CM034760.1_25356937-25348887	730	179	419	1327	NA
full-GCA_020141585-JAEMMU010000028.1_16321-24725	728	179	418	1324	LSU_dup
full-GCA_020141585-JAEMMU010000030.1_9128-14643	727	179	396	1301	NA
full-GCA_020141595-CM034746.1_24133957-24139905	723	179	392	1293	NA
full-GCA_020141595-CM034746.1_24163485-24169436	723	179	396	1297	NA
full-GCA_020141595-CM034746.1_24319553-24330383	730	179	394	1302	NA
full-GCA_020141595-CM034746.1_25798242-25789381	683	179	415	1276	LSU_dup
full-GCA_020141625-CM034768.1_19896776-19905643	684	179	415	1277	LSU_dup
full-GCA_020141655-CM034781.1_23315613-23321533	718	179	388	1284	NA
full-GCA_020141655-CM034781.1_23353705-23359643	715	179	390	1283	NA
full-GCA_020141655-CM034781.1_23450611-23445216	728	179	392	1298	NA
full-GCA_020141655-CM034781.1_25949363-25940517	682	179	415	1275	LSU_dup
full-GCA_020141655-JAEMMX010000047.1_37-5706	725	179	392	1295	NA
full-GCA_020141665-CM034788.1_25245951-25253216	731	179	400	1309	NA
full-GCA_020141665-CM034788.1_25292155-25301774	730	179	422	1330	LSU_dup
full-GCA_020141665-CM034791.1_4620266-4613075	735	179	396	1309	NA
full-GCA_020141665-JAEMMY010000035.1_5193-14919	732	179	397	1307	NA
full-GCA_020141665-JAEMMY010000038.1_4899-10176	730	179	401	1309	NA
full-GCA_020141675-CM034774.1_24330053-24335985	722	179	388	1288	NA
full-GCA_020141675-CM034774.1_24725187-24734031	681	179	416	1275	LSU_dup
full-GCA_020141675-CM034774.1_24822020-24827947	727	179	394	1299	NA
full-GCA_020141675-CM034774.1_24841151-24851629	729	179	394	1301	NA
full-GCA_020141675-CM034774.1_25191013-25185034	727	179	394	1299	NA
full-GCA_020141675-JAEMMW010000035.1_49992-55866	726	179	392	1296	NA
full-GCA_020141705-CM034795.1_24480969-24486889	722	179	390	1290	NA
full-GCA_020141705-CM034795.1_24503694-24509688	729	179	395	1302	NA
full-GCA_020141705-CM034795.1_24868899-24877760	684	179	415	1277	LSU_dup
full-GCA_020141705-JAEMMZ010000034.1_4606-13414	685	179	415	1278	LSU_dup
full-GCA_020141705-JAEMMZ010000036.1_1166-12025	728	179	395	1301	NA
full-GCA_020141705-JAEMMZ010000039.1_40570-47948	728	179	395	1301	NA
full-GCA_020141705-JAEMMZ010000043.1_1547-6918	730	179	395	1303	NA
full-GCA_020141735-CM034809.1_23532374-23538323	723	179	392	1293	NA
full-GCA_020141735-CM034809.1_24298102-24289252	683	179	415	1276	LSU_dup
full-GCA_020141735-CM034809.1_24399022-24391786	727	179	395	1300	NA
full-GCA_020141735-CM034809.1_24492253-24482775	725	179	416	1319	LSU_dup
full-GCA_020141745-CM034802.1_24302037-24307990	732	179	398	1308	NA
full-GCA_020141745-CM034802.1_24317631-24323549	728	179	396	1302	NA
full-GCA_020141745-CM034802.1_24339859-24350147	733	179	399	1310	NA
full-GCA_020141745-CM034802.1_24368113-24375385	736	179	404	1318	NA
full-GCA_020141745-CM034802.1_24397868-24407494	729	179	424	1331	LSU_dup
full-GCA_020141745-CM034802.1_24431003-24436871	730	179	395	1303	NA
full-GCA_020141745-JAEMNA010000034.1_12051-18064	733	179	400	1311	NA
full-GCA_020141745-JAEMNA010000035.1_33981-41871	732	179	734	1644	NA
full-GCA_020141745-JAEMNA010000035.1_49644-57942	734	179	395	1307	NA
full-GCA_020141765-CM034816.1_23527820-23533769	723	179	392	1293	NA
full-GCA_020141765-CM034816.1_26086550-26077694	683	179	415	1276	LSU_dup
full-GCA_020141765-CM034818.1_1524140-1533665	727	179	394	1299	NA
full-GCA_020141765-CM034818.1_1537644-1544890	727	179	395	1300	NA
full-GCA_020141765-CM034818.1_1549257-1555054	708	175	376	1258	NA
full-GCA_020141765-CM034819.1_25388647-25395982	727	153	420	1299	NA
full-GCA_020141765-JAEMNC010000026.1_172-9171	727	179	395	1300	NA
full-GCA_020141765-JAEMNC010000031.1_1838-11971	727	179	395	1300	NA
full-GCA_020141795-CM034823.1_23844229-23850150	723	179	392	1293	NA
full-GCA_020141795-CM034823.1_24693909-24699905	728	179	394	1300	NA
full-GCA_020141795-CM034823.1_24752071-24759761	728	179	544	1450	NA
full-GCA_020141795-CM034823.1_25363713-25354858	683	179	415	1276	LSU_dup
full-GCA_020141795-CM034823.1_25800652-25792246	729	179	395	1302	NA
full-GCA_020141815-CM034837.1_23784811-23790758	724	179	392	1294	NA
full-GCA_020141815-CM034837.1_23800031-23806019	727	179	395	1300	NA
full-GCA_020141815-CM034837.1_25214505-25205647	685	179	416	1279	LSU_dup
full-GCA_020141835-CM034830.1_23405621-23411537	723	179	392	1293	NA
full-GCA_020141835-CM034830.1_24133116-24140346	727	179	392	1297	NA
full-GCA_020141835-CM034830.1_24338437-24346597	726	179	414	1318	LSU_dup
full-GCA_020141835-JAEMNF010000039.1_117378-128228	726	179	396	1300	NA
full-GCA_020141835-JAEMNF010000041.1_30830-39490	730	179	416	1324	LSU_dup
full-GCA_020141835-JAEMNF010000046.1_20952-31246	728	179	414	1320	NA
full-GCA_020141835-JAEMNF010000051.1_46253-53575	725	179	393	1296	NA
full-GCA_020141845-CM034851.1_23636800-23642751	724	179	392	1294	NA
full-GCA_020141845-CM034851.1_25048379-25039516	684	179	416	1278	LSU_dup
full-GCA_020141845-CM034853.1_4324333-4317085	730	179	395	1303	NA
full-GCA_020141845-CM034853.1_4338680-4332504	727	179	395	1300	NA
full-GCA_020141855-CM034844.1_23598484-23604432	723	179	390	1291	NA
full-GCA_020141855-CM034844.1_23967993-23975259	729	179	400	1307	NA
full-GCA_020141855-CM034844.1_24836701-24827849	682	179	415	1275	LSU_dup
full-GCA_020141855-JAEMNH010000012.1_42467-53329	728	179	395	1301	NA
full-GCA_020141855-JAEMNH010000014.1_28847-38370	728	179	418	1324	LSU_dup
full-GCA_020141875-CM034865.1_23201417-23206932	723	179	392	1293	NA
full-GCA_020141875-CM034865.1_23265376-23271357	726	179	394	1298	NA
full-GCA_020141875-CM034865.1_24350649-24341798	683	179	415	1276	LSU_dup
full-GCA_020141875-JAEMNI010000013.1_61540-68727	731	179	396	1305	NA
full-GCA_020141925-CM034858.1_24133725-24139673	723	179	389	1290	NA
full-GCA_020141925-CM034858.1_26738712-26729855	683	179	415	1276	LSU_dup
full-GCA_020141925-JAEMNJ010000055.1_3144-9120	723	152	411	1285	NA
full-GCA_020141935-CM034872.1_22989357-22995340	731	179	393	1302	NA
full-GCA_020141935-CM034872.1_23898141-23889288	681	179	415	1274	LSU_dup
full-GCA_020141955-CM034879.1_22956290-22962394	731	179	395	1304	NA
full-GCA_020141955-CM034879.1_25237009-25242961	726	179	392	1296	NA
full-GCA_020141955-CM034879.1_25373820-25379760	727	179	396	1301	NA
full-GCA_020141955-CM034879.1_25856301-25862142	735	179	395	1308	NA
full-GCA_020141955-CM034879.1_28269829-28260972	683	179	416	1277	LSU_dup
full-GCA_020141955-CM034879.1_28829302-28822415	729	179	396	1303	NA
full-GCA_020141955-JAEMNL010000059.1_44225-53223	728	179	418	1324	LSU_dup
full-GCA_020141955-JAEMNL010000060.1_3870-11252	727	179	394	1299	NA
full-GCA_020141955-JAEMNL010000077.1_19881-27050	728	179	395	1301	NA
full-GCA_020141955-JAEMNL010000079.1_3412-11040	727	179	477	1382	NA
full-GCA_020141985-CM034893.1_23926815-23934152	727	179	394	1299	NA
full-GCA_020141985-CM034893.1_24712872-24706882	727	178	395	1299	NA
full-GCA_020141985-CM034893.1_24754020-24743575	727	179	395	1300	NA
full-GCA_020141985-CM034893.1_24818018-24807169	728	179	394	1300	NA
full-GCA_020141985-CM034895.1_513229-520393	681	179	395	1254	NA
full-GCA_020142005-CM034886.1_23760610-23766557	723	179	392	1293	NA
full-GCA_020142005-CM034886.1_24334646-24340613	728	179	392	1298	NA
full-GCA_020142005-CM034886.1_26148923-26140065	683	179	417	1278	LSU_dup
full-GCA_020142005-CM034886.1_26505657-26500092	728	179	397	1303	NA
full-GCA_020142025-CM034907.1_24741769-24748860	728	173	401	1301	NA
full-GCA_020142025-CM034909.1_499082-504415	703	179	396	1277	NA
full-GCA_020142025-JAEMNO010000012.1_26730-32707	728	179	396	1302	NA
full-GCA_020142045-CM034900.1_25217081-25224371	728	179	394	1300	NA
full-GCA_020142045-JAEMNQ010000022.1_11457-21935	727	179	395	1300	NA
full-GCA_020142045-JAEMNQ010000022.1_26029-36870	727	179	395	1300	NA
full-GCA_020142055-CM034914.1_23147752-23153715	729	179	395	1302	NA
full-GCA_020142055-CM034914.1_24293501-24284641	682	179	415	1275	LSU_dup
full-GCA_020142055-JAEMNP010000018.1_26596-32108	727	179	395	1300	NA
full-GCA_020142055-JAEMNP010000020.1_5821-13065	727	179	395	1300	NA
full-GCA_020142085-JAEMNR010000014.1_24962-32204	727	179	394	1299	NA
full-GCA_020142085-JAEMNR010000014.1_54868-62999	727	179	394	1299	NA
full-GCA_020142085-JAEMNR010000015.1_6532-13816	727	173	399	1298	NA
full-GCA_020142105-CM034928.1_23892887-23898836	723	179	392	1293	NA
full-GCA_020142105-CM034928.1_24459626-24465608	727	179	394	1299	NA
full-GCA_020142105-CM034928.1_25970195-25961342	683	179	415	1276	LSU_dup
full-GCA_020142105-JAEMNT010000030.1_29980-37361	728	179	395	1301	NA
full-GCA_020142105-JAEMNT010000036.1_55671-69912	726	179	417	1321	LSU_dup
full-GCA_020169495-CM035024.1_23074552-23080499	723	179	392	1293	NA
full-GCA_020169495-CM035024.1_23656022-23662002	727	179	393	1298	NA
full-GCA_020169495-CM035024.1_24185760-24176904	683	179	417	1278	LSU_dup
full-GCA_020615455-CM036439.1_62091386-62096803	734	157	377	1267	NA
full-GCA_020615455-JAJAFO010000848.1_201331-195923	732	154	378	1263	NA
full-GCA_020975725-QXJR01000010.1_258465-265083	603	154	676	1432	NA
full-GCA_020975725-QXJR01000012.1_596818-590193	610	154	677	1440	NA
full-GCA_021014325-CM037455.1_8604207-8609750	566	157	658	1380	NA
full-GCA_021039105-JAJDFG010000071.1_1129999-1124576	615	154	525	1293	NA
full-GCA_021039115-JAJDFH010001425.1_16283-21708	617	154	524	1294	NA
full-GCA_021039115-JAJDFH010001440.1_20326-25771	620	154	524	1297	NA
full-GCA_021432705-MU269990.1_17736608-17731208	682	152	429	1262	NA
full-GCA_021498325-JAKEEE010000182.1_103748-110032	778	179	557	1513	NA
full-GCA_021613375-CM038706.1_39811000-39816552	516	154	733	1402	NA
full-GCA_021613375-CM038719.1_5910083-5904583	536	154	725	1414	NA
full-GCA_021733525-SDAO01000513.1_1334-6850	664	154	502	1319	NA
full-GCA_021901455-CM038788.1_11211229-11221991	638	155	477	1269	NA
full-GCA_021901495-CM038781.1_10685218-10679294	638	155	477	1269	NA
full-GCA_022342945-DWSN01001544.1_6007-1	630	157	584	1370	NA
full-GCA_022414725-CM039462.1_194499987-194493578	560	154	530	1243	NA
full-GCA_022414725-CM039463.1_33960276-33966809	570	156	533	1258	NA
full-GCA_022414725-JAJSRW010000615.1_25524-32056	560	154	531	1244	NA
full-GCA_022414725-JAJSRW010000654.1_9180-15799	569	157	553	1278	NA
full-GCA_022414725-JAJSRW010002046.1_3467-9939	561	154	530	1244	NA
full-GCA_022575985-JAKSXM010000237.1_142813-131852	578	155	523	1255	NA
full-GCA_022709315-RWIF01000202.1_20565-15120	586	159	556	1300	NA
full-GCA_022709315-RWIF01000202.1_31350-25893	570	154	538	1261	NA
full-GCA_022749735-JAKSZR010000077.1_19080-13708	597	154	491	1241	NA
full-GCA_022749735-JAKSZR010001784.1_10066-15445	599	155	492	1245	NA
full-GCA_022749735-JAKSZR010002433.1_16027-10663	599	154	496	1248	NA
full-GCA_022749735-JAKSZR010002433.1_27169-21787	596	154	493	1242	NA
full-GCA_022749735-JAKSZR010003312.1_2829-8201	606	153	491	1249	NA
full-GCA_022749735-JAKSZR010008577.1_22573-17188	611	154	495	1259	NA
full-GCA_022749735-JAKSZR010008615.1_9072-14437	595	153	489	1236	NA
full-GCA_022749735-JAKSZR010008978.1_5946-556	602	154	490	1245	NA
full-GCA_022816985-JABFQE010000024.1_10538-2726	703	156	907	1765	NA
full-GCA_022817205-JABFPW010000773.1_36-6224	559	156	768	1482	NA
full-GCA_022817365-JABFPP010001199.1_5688-21	448	156	762	1365	NA
full-GCA_022817385-JABFPO010000984.1_5953-1	532	156	582	1269	NA
full-GCA_022817645-JABFPB010006481.1_10945-6129	549	156	670	1374	NA
full-GCA_022829145-CM040749.1_38239234-38244400	587	152	502	1240	NA
full-GCA_023373845-JALLKU010000093.1_10236-4798	683	154	468	1304	NA
full-GCA_023375835-CM041860.1_38747-33329	441	154	654	1248	NA
full-GCA_023509865-JAENHH010000402.1_29583-41248	684	155	556	1394	NA
full-GCA_023566415-JAKRKX010006520.1_102833-108376	722	154	541	1416	NA
full-GCA_023634235-JAMKCF010000018.1_22033-16457	589	157	651	1396	NA
full-GCA_023634265-JAMKCG010000016.1_16975-11399	589	157	651	1396	NA
full-GCA_023653785-JAMKCH010084342.1_9531-14957	653	160	432	1244	NA
full-GCA_023701765-JAJQQY010000014.1_1143-8223	590	154	684	1427	NA
full-GCA_023718385-JALIGQ010000097.1_10448-4993	643	154	532	1328	NA
full-GCA_024137725-JAKWFN010000023.1_4162222-4172997	522	155	767	1443	NA
full-GCA_024137725-JAKWFN010000034.1_2465982-2456379	522	155	802	1478	LSU_dup
full-GCA_024137725-JAKWFN010000074.1_230575-218145	522	155	751	1427	NA
full-GCA_024137745-JAKZJS010000064.1_1337986-1325166	699	155	408	1261	LSU_dup
full-GCA_024500395-CM044676.1_12347053-12355338	727	179	395	1300	NA
full-GCA_024500395-CM044676.1_12359850-12365841	727	179	400	1305	NA
full-GCA_024500395-CM044676.1_12415325-12424909	727	179	418	1323	LSU_dup
full-GCA_024500395-CM044676.1_12440597-12447840	728	178	395	1300	NA
full-GCA_024500395-CM044676.1_12454686-12460683	726	181	395	1301	NA
full-GCA_024500395-CM044676.1_12490070-12496090	727	179	395	1300	NA
full-GCA_024500395-CM044676.1_23098338-23092351	727	179	395	1300	NA
full-GCA_024500395-CM044676.1_25547098-25553047	723	179	392	1293	NA
full-GCA_024500395-CM044676.1_25941198-25950056	683	179	415	1276	LSU_dup
full-GCA_024500395-CM044677.1_21421166-21431888	727	179	395	1300	NA
full-GCA_024500395-CM044677.1_21467594-21478164	727	179	395	1300	NA
full-GCA_024500395-CM044677.1_21672122-21680835	727	179	418	1323	LSU_dup
full-GCA_024500395-CM044680.1_33727588-33733608	727	179	395	1300	NA
full-GCA_024500395-CM044680.1_33786065-33792068	747	153	416	1315	NA
full-GCA_024500395-CM044680.1_33844845-33852105	728	179	401	1307	NA
full-GCA_024500395-CM044682.1_2912848-2906840	727	180	395	1301	NA
full-GCA_024500395-CM044682.1_9782921-9788926	741	152	421	1313	NA
full-GCA_024500395-CM044682.1_9831590-9839009	727	179	395	1300	NA
full-GCA_024500395-CM044682.1_9852624-9860411	727	179	395	1300	NA
full-GCA_024500395-CM044682.1_9915184-9922535	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000010.1_10019-16012	728	179	396	1302	NA
full-GCA_024500395-JANDLS010000010.1_27369-33354	727	179	392	1297	NA
full-GCA_024500395-JANDLS010000010.1_44728-50738	737	180	398	1314	NA
full-GCA_024500395-JANDLS010000037.1_37050-43053	727	153	424	1303	NA
full-GCA_024500395-JANDLS010000037.1_54444-60458	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000037.1_89709-96999	734	179	405	1317	NA
full-GCA_024500395-JANDLS010000041.1_80333-74352	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000063.1_175143-181159	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000063.1_293769-299791	731	181	401	1312	NA
full-GCA_024500395-JANDLS010000063.1_370019-377296	744	180	395	1318	NA
full-GCA_024500395-JANDLS010000063.1_381724-387739	731	181	398	1309	NA
full-GCA_024500395-JANDLS010000063.1_7069-14337	731	179	395	1304	NA
full-GCA_024500395-JANDLS010000078.1_1357789-1350493	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000078.1_1398515-1392527	727	153	421	1300	NA
full-GCA_024500395-JANDLS010000078.1_1462330-1453203	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000078.1_1709376-1699666	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000081.1_75111-81156	722	179	398	1298	NA
full-GCA_024500395-JANDLS010000087.1_10283-17542	728	179	397	1303	NA
full-GCA_024500395-JANDLS010000134.1_5703-16556	724	179	395	1297	NA
full-GCA_024500395-JANDLS010000135.1_9694-3680	727	144	452	1322	NA
full-GCA_024500395-JANDLS010000136.1_61069-68279	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000138.1_54266-63321	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000138.1_78067-87952	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000139.1_91092-85082	732	156	422	1309	NA
full-GCA_024500395-JANDLS010000142.1_11810-17835	727	179	395	1300	NA
full-GCA_024500395-JANDLS010000142.1_48338-54341	730	183	395	1307	NA
full-GCA_024500395-JANDLS010000149.1_19760-13702	739	179	395	1312	NA
full-GCA_024500395-JANDLS010000152.1_6030-4	727	179	398	1303	NA
full-GCA_024703675-JANFPS010000041.1_42442-36166	702	172	375	1248	NA
full-GCA_025177845-JAMQYA010002051.1_22296-27731	671	153	454	1277	NA
full-GCA_025177845-JAMQYA010002435.1_9548-4195	621	146	510	1276	NA
full-GCA_025177845-JAMQYA010004611.1_13464-18858	614	150	513	1276	NA
full-GCA_025177845-JAMQYA010005097.1_56121-50712	617	151	511	1278	NA
full-GCA_025177845-JAMQYA010005345.1_2607-8012	663	153	457	1272	NA
full-GCA_025177845-JAMQYA010005346.1_24144-29544	662	150	454	1265	NA
full-GCA_025177845-JAMQYA010005346.1_35661-41017	670	147	450	1266	NA
full-GCA_025177845-JAMQYA010005346.1_60650-66057	668	152	452	1271	NA
full-GCA_025177845-JAMQYA010006014.1_3105-8474	614	151	508	1272	NA
full-GCA_025765685-JAOAOK030000011.1_1158418-1165183	458	154	627	1238	NA
full-GCA_025770515-JAOVFM010000099.1_10509-15883	599	154	485	1237	NA
full-GCA_026123175-JANZWZ020000433.1_15894-21837	726	153	376	1254	NA
full-GCA_026123175-JANZWZ020000447.1_2-6762	724	179	393	1295	NA
full-GCA_026123175-JANZWZ020000454.1_20838-13897	697	174	388	1258	NA
full-GCA_026123175-JANZWZ020001382.1_7602-422	721	178	387	1285	NA
full-GCA_026123175-JANZWZ020001543.1_23127-14507	726	153	417	1295	NA
full-GCA_026123175-JANZWZ020001544.1_23369-12834	722	151	416	1288	NA
full-GCA_026123175-JANZWZ020001544.1_9638-773	726	179	391	1295	NA
full-GCA_026123175-JANZWZ020001547.1_13457-6160	726	179	391	1295	NA
full-GCA_026123175-JANZWZ020001549.1_11127-948	725	153	417	1294	NA
full-GCA_026123175-JANZWZ020001550.1_11615-818	726	179	391	1295	NA
full-GCA_026123175-JANZWZ020001552.1_32434-25532	709	143	406	1257	NA
full-GCA_026123175-JANZWZ020001554.1_8833-1660	726	153	413	1291	NA
full-GCA_026123175-JANZWZ020001556.1_37300-30117	723	153	414	1289	NA
full-GCA_026123175-JANZWZ020001741.1_8248-18992	723	153	416	1291	NA
full-GCA_026123175-JANZWZ020002316.1_286-6183	728	151	409	1287	NA
full-GCA_026123175-JANZWZ020002321.1_4788-10653	726	179	385	1289	NA
full-GCA_026123175-JANZWZ020002387.1_5273-17	723	153	418	1293	NA
full-GCA_026123175-JANZWZ020002496.1_35680-29802	720	177	384	1280	NA
full-GCA_026123175-JANZWZ020002532.1_5845-2	714	153	416	1282	NA
full-GCA_026123175-JANZWZ020002563.1_12118-2749	726	179	391	1295	NA
full-GCA_026123175-JANZWZ020002730.1_17115-24290	724	178	390	1291	NA
full-GCA_026123175-JANZWZ020002730.1_2152-8007	724	179	375	1277	NA
full-GCA_026123175-JANZWZ020002746.1_6816-6	721	178	387	1285	NA
full-GCA_026123175-JANZWZ020002887.1_3-8239	726	179	393	1297	NA
full-GCA_026123175-JANZWZ020002895.1_7438-13269	726	179	391	1295	NA
full-GCA_026123175-JANZWZ020003070.1_1214-8332	725	178	386	1288	NA
full-GCA_026123175-JANZWZ020003071.1_34945-40803	709	177	389	1274	NA
full-GCA_026168455-CM047428.1_54813481-54807365	409	155	809	1372	NA
full-GCA_026168455-CM047428.1_55061676-55052009	409	155	836	1399	LSU_dup
full-GCA_026184775-JANCYW010000005.1_263690-270323	444	153	742	1338	NA
full-GCA_026898425-JAPDED010000084.1_4641479-4634217	486	157	646	1288	NA
full-GCA_026898425-JAPDED010000086.1_57753-50507	470	157	643	1269	NA
full-GCA_026937815-CM049392.1_10068-4672	600	154	508	1261	NA
full-GCA_026937815-CM049392.1_135704-141074	600	153	514	1266	NA
full-GCA_026937815-CM049392.1_148912-154317	603	154	521	1277	NA
full-GCA_026937815-CM049392.1_166240-171630	600	154	515	1268	NA
full-GCA_026937815-CM049392.1_190807-185421	605	152	511	1267	NA
full-GCA_026937815-CM049392.1_206478-201084	607	154	514	1274	NA
full-GCA_026937815-CM049392.1_22164-16787	606	153	502	1260	NA
full-GCA_026937815-CM049392.1_232360-237750	607	154	514	1274	NA
full-GCA_026937815-CM049392.1_34154-28765	608	154	514	1275	NA
full-GCA_026937815-CM049392.1_66285-71603	597	154	508	1258	NA
full-GCA_026937815-JAEKDQ010000099.1_56203-50887	605	151	513	1268	NA
full-GCA_026937815-JAEKDQ010000099.1_71126-65766	600	153	515	1267	NA
full-GCA_026937815-JAEKDQ010000099.1_86912-81523	608	154	508	1269	NA
full-GCA_026937815-JAEKDQ010000746.1_23285-17940	605	153	510	1267	NA
full-GCA_026937815-JAEKDQ010000746.1_7361-1979	604	152	506	1261	NA
full-GCA_026937815-JAEKDQ010000747.1_104827-99451	604	154	511	1268	NA
full-GCA_026937815-JAEKDQ010000747.1_70904-65553	625	153	508	1285	NA
full-GCA_026937815-JAEKDQ010000747.1_88038-82641	597	152	513	1261	NA
full-GCA_026937815-JAEKDQ010000872.1_106564-111918	601	152	515	1267	NA
full-GCA_026937815-JAEKDQ010000872.1_45443-50844	607	154	514	1274	NA
full-GCA_026937815-JAEKDQ010000872.1_60132-65469	592	153	502	1246	NA
full-GCA_026937815-JAEKDQ010000872.1_76743-82127	603	153	513	1268	NA
full-GCA_026937815-JAEKDQ010000872.1_91630-96987	610	151	514	1274	NA
full-GCA_026937815-JAEKDQ010000924.1_13023-18387	602	155	510	1266	NA
full-GCA_026937815-JAEKDQ010000998.1_34983-40387	603	153	516	1271	NA
full-GCA_026937815-JAEKDQ010000998.1_48496-53886	607	154	514	1274	NA
full-GCA_026937815-JAEKDQ010000999.1_1819-7102	589	151	499	1238	NA
full-GCA_027409835-JAPYKB010000232.1_1298129-1292724	599	154	524	1276	NA
full-GCA_027942865-CM051315.1_46840178-46834711	682	154	500	1335	NA
full-GCA_027942885-JAQIHM010000140.1_26804-32271	682	154	500	1335	NA
full-GCA_029001895-CM054850.1_7506151-7513237	325	157	765	1246	NA
full-GCA_029001895-CM054850.1_7546302-7557456	325	157	765	1246	NA
full-GCA_029030835-JANHZZ010000803.1_4995-3	604	154	516	1273	NA
full-GCA_029032895-JARDWC010000185.1_145480-140602	502	157	814	1472	NA
full-GCA_029286595-JAGSMS010000072.1_6314-1	656	154	513	1322	NA
full-GCA_029286595-JAGSMS010000108.1_12964-6185	660	157	538	1354	NA
full-GCA_029286615-JAGSMQ010000433.1_46604-53736	512	156	730	1397	NA
full-GCA_029286615-JAGSMQ010000579.1_19431-12532	509	155	704	1367	NA
full-GCA_029286615-JAGSMQ010000579.1_7051-191	499	149	691	1338	NA
full-GCA_029286615-JAGSMQ010000660.1_4174-11143	490	152	687	1328	NA
full-GCA_029286615-JAGSMQ010000690.1_18718-12076	500	156	683	1338	NA
full-GCA_029286615-JAGSMQ010000690.1_7053-195	510	156	714	1379	NA
full-GCA_029286615-JAGSMQ010000714.1_10231-17331	486	158	705	1348	NA
full-GCA_029286615-JAGSMQ010000714.1_96-7201	505	159	713	1376	NA
full-GCA_029286615-JAGSMQ010000736.1_15492-8439	504	157	704	1364	NA
full-GCA_029286615-JAGSMQ010000736.1_29112-22228	516	157	702	1374	NA
full-GCA_029286615-JAGSMQ010000742.1_20031-12952	508	161	690	1358	NA
full-GCA_029286615-JAGSMQ010000742.1_45109-38310	485	151	686	1321	NA
full-GCA_029286615-JAGSMQ010000904.1_5539-11350	509	158	713	1379	NA
full-GCA_029286615-JAGSMQ010001046.1_7179-148	515	157	712	1383	NA
full-GCA_029286615-JAGSMQ010001054.1_6246-103	501	157	699	1356	NA
full-GCA_029286615-JAGSMQ010001058.1_502-7484	473	156	681	1309	NA
full-GCA_029286615-JAGSMQ010001109.1_1-6991	489	154	675	1317	NA
full-GCA_029286615-JAGSMQ010001125.1_5125-10	516	156	705	1376	NA
full-GCA_029286615-JAGSMQ010001273.1_4767-1	511	155	715	1380	NA
full-GCA_029286615-JAGSMQ010001341.1_6704-13583	485	141	707	1332	NA
full-GCA_029286625-JAGSMP010002638.1_9343-15172	610	157	513	1279	NA
full-GCA_029286625-JAGSMP010002672.1_2-5413	584	156	510	1249	NA
full-GCA_029286655-JAGSMY010000040.1_11541-6690	514	156	617	1286	NA
full-GCA_029286655-JAGSMY010000040.1_124025-118973	489	157	609	1254	NA
full-GCA_029286655-JAGSMY010000041.1_53196-60439	522	157	639	1317	NA
full-GCA_029286655-JAGSMY010000041.1_62401-69489	547	159	624	1329	NA
full-GCA_029286655-JAGSMY010000041.1_6566-13770	542	155	616	1312	NA
full-GCA_029286655-JAGSMY010000046.1_18332-23428	521	157	611	1288	NA
full-GCA_029286655-JAGSMY010000046.1_42439-49644	549	157	623	1328	NA
full-GCA_029286655-JAGSMY010000060.1_18968-11627	516	160	630	1305	NA
