File	ITS1	5.8S	ITS2	Full_ITS	Notes
KP132254	69	149	69	286	NA
KP132255	69	149	69	286	NA
KP132256	69	149	69	286	NA
KP132257	69	149	69	286	NA
KP132407	65	150	77	291	NA
KP132408	71	150	79	299	NA
KP132912	61	149	63	272	NA
KP132913	61	149	63	272	NA
KP132914	61	149	64	273	NA
KP132915	62	149	64	274	NA
KP132916	62	149	64	274	NA
KP132917	61	149	64	273	NA
KP132919	61	149	64	273	NA
KP132920	62	149	64	274	NA
KP132921	61	149	64	273	NA
KP132922	61	149	64	273	NA
KP132924	61	149	64	273	NA
KP132925	61	149	64	273	NA
KP132926	61	149	64	273	NA
KP132927	61	149	64	273	NA
KP132928	61	149	64	273	NA
KP132930	61	149	64	273	NA
KP132931	61	149	64	273	NA
KP132932	61	149	64	273	NA
KP132933	61	149	64	273	NA
KP132934	61	149	64	273	NA
KP132935	61	149	64	273	NA
KP241780	81	146	63	289	NA
KP241781	81	146	63	289	NA
KP658856	69	150	112	NA	LSU-missing
KP674823	65	151	97	312	NA
KP674824	65	151	97	312	NA
KP862806	67	150	72	288	NA
KP862807	67	150	72	288	NA
KP862808	67	150	72	288	NA
KP862809	67	150	72	288	NA
KP862810	67	150	72	288	NA
KP862811	67	150	72	288	NA
KP862812	67	150	72	288	NA
KP862813	70	150	83	302	NA
KP862814	70	150	83	302	NA
KP862815	70	150	83	302	NA
KP862816	70	150	83	302	NA
KP862817	70	150	83	302	NA
KP881425	69	149	69	286	NA
KP889838	52	151	105	307	NA
KP974193	65	149	58	271	NA
KP974202	69	150	78	296	NA
KP974212	68	149	69	285	NA
KP974246	69	150	78	296	NA
KR082962	69	149	69	286	NA
KR089892	69	150	78	296	NA
KR779902	81	146	59	285	NA
KR779903	77	146	59	281	NA
KR779904	84	146	64	293	NA
KR779905	85	146	63	293	NA
KR779906	81	146	61	287	NA
KR779907	81	146	59	285	NA
KR779908	81	146	59	285	NA
KR779909	82	146	60	287	NA
KR779910	82	146	63	290	NA
KR779911	82	146	63	290	NA
KR779912	82	146	64	291	NA
KR779913	81	146	64	290	NA
KR779914	81	146	65	291	NA
KR815826	69	149	69	286	NA
KR815827	69	149	69	286	NA
KT029787	65	150	77	291	NA
KT029789	65	150	77	291	NA
KT175200	69	149	69	286	NA
KT236448	70	150	83	302	NA
KT236449	67	150	72	288	NA
KT257659	67	150	72	288	NA
KT257660	67	150	72	288	NA
KT336517	68	149	69	285	NA
KT336518	69	149	69	286	NA
KT336519	68	149	69	285	NA
KT336719	60	151	99	309	NA
KT758071	68	149	69	285	NA
KT758081	68	149	69	285	NA
KT758085	72	139	56	266	NA
KT758093	68	149	69	285	NA
KT758104	68	149	69	285	NA
KT758107	72	139	56	266	NA
KT758115	72	139	56	266	NA
KT758122	69	149	69	286	NA
KT758123	72	139	56	266	NA
KT758133	72	139	56	266	NA
KT758137	72	139	56	266	NA
KT758140	72	139	56	266	NA
KT758149	72	139	56	266	NA
KT758154	72	139	56	266	NA
KT758162	72	139	56	266	NA
KT758167	72	139	56	266	NA
KT799193	69	149	69	286	NA
KT799194	92	136	76	303	NA
KT799197	69	149	69	286	NA
KT828726	78	149	69	295	NA
KT828737	69	149	69	286	NA
KT828738	100	136	76	311	NA
KT921188	69	149	69	286	NA
KT921196	-48	1	334	286	5.8S_dup
KT921209	71	149	69	288	NA
KT958534	68	150	78	295	NA
KT965048	66	152	72	289	NA
KT965067	70	150	78	297	NA
KT968713	67	150	72	288	NA
KT968714	67	150	72	288	NA
KT968715	67	150	72	288	NA
KT968716	67	150	72	288	NA
KT968717	67	150	72	288	NA
KT968718	67	150	72	288	NA
KT968719	67	150	72	288	NA
KT968720	67	150	72	288	NA
KT968721	67	150	72	288	NA
KT968722	67	150	72	288	NA
KT968723	67	150	72	288	NA
KT968724	67	150	72	288	NA
KT968725	70	150	83	302	NA
KT968726	70	150	83	302	NA
KT968727	70	150	83	302	NA
KT968728	70	150	83	302	NA
KT968729	70	150	83	302	NA
KT968730	70	150	83	302	NA
KT968731	70	150	83	302	NA
KT968732	70	150	83	302	NA
KT968733	67	150	72	288	NA
KT968734	67	150	72	288	NA
KT968735	67	150	72	288	NA
KT968736	67	150	72	288	NA
KT968737	67	150	72	288	NA
KT968738	67	150	72	288	NA
KT968739	67	150	72	288	NA
KU052793	64	149	58	270	NA
KU132331	69	149	69	286	NA
KU163786	69	149	69	286	NA
KU164578	72	139	56	266	NA
KU175892	74	150	66	289	NA
KU176111	68	149	69	285	NA
KU200437	69	150	78	296	NA
KU200447	60	149	57	265	NA
KU252879	70	149	70	288	NA
KU361136	70	150	83	302	NA
KU361137	70	150	83	302	NA
KU361138	70	150	83	302	NA
KU365080	70	150	83	302	NA
KU365081	67	150	72	288	NA
KU534845	71	149	69	288	NA
KU557485	67	150	72	288	NA
KU571480	69	149	69	286	NA
KU571507	70	149	69	287	NA
KU571521	69	149	69	286	NA
KU893090	70	150	83	302	NA
KU933438	69	149	69	286	NA
KU961976	65	151	97	312	NA
KX079900	69	149	69	286	NA
KX118598	67	150	72	288	NA
KX118599	67	150	72	288	NA
KX118600	70	150	83	302	NA
KX118601	67	150	72	288	NA
KX196260	68	153	89	309	NA
KX218256	74	149	68	290	NA
KX218269	69	149	69	286	NA
KX228398	61	149	64	273	NA
KX233856	69	149	69	286	NA
KX298838	78	149	69	295	NA
KX385851	68	149	69	285	NA
KX394414	68	149	69	285	NA
KX423535	70	150	83	302	NA
KX430903	71	139	56	265	NA
KX548359	69	150	78	296	NA
KX622773	68	149	68	284	NA
KX781276	74	150	66	289	NA
KX811204	67	150	72	288	NA
KX811206	76	150	82	307	NA
KX826862	69	149	69	286	NA
KX826867	69	149	69	286	NA
KX826868	78	149	72	298	NA
KX826869	69	149	69	286	NA
KX826870	69	149	69	286	NA
KX826871	78	149	72	298	NA
KX826872	69	149	69	286	NA
KX826873	69	149	69	286	NA
KX826875	69	149	69	286	NA
KX826876	78	149	72	298	NA
KX826877	78	149	72	298	NA
KX928825	69	149	69	286	NA
KX928828	69	149	69	286	NA
KX928847	68	149	69	285	NA
KX981194	73	149	82	303	NA
KX981195	73	149	82	303	NA
KX981197	73	149	82	303	NA
KX981198	73	149	82	303	NA
KX981199	73	149	82	303	NA
KX981200	73	149	82	303	NA
KY009607	69	149	69	286	NA
KY076625	65	150	77	291	NA
KY092516	68	149	69	285	NA
KY092518	68	149	69	285	NA
KY092520	68	149	69	285	NA
KY092522	68	149	69	285	NA
KY092524	68	149	69	285	NA
KY092526	69	149	69	286	NA
KY092527	69	149	69	286	NA
KY092528	69	149	69	286	NA
KY092529	69	149	69	286	NA
KY092530	69	149	69	286	NA
KY092531	69	149	69	286	NA
KY092532	69	149	69	286	NA
KY092533	69	149	69	286	NA
KY092534	69	149	69	286	NA
KY092535	69	149	69	286	NA
KY092536	69	149	69	286	NA
KY092537	69	149	69	286	NA
KY092538	69	149	69	286	NA
KY092539	69	149	69	286	NA
KY092540	69	149	69	286	NA
KY092541	69	149	69	286	NA
KY092542	69	149	69	286	NA
KY101827	73	150	82	304	NA
KY101828	73	150	82	304	NA
KY101919	58	149	57	263	NA
KY101920	58	149	57	263	NA
KY101957	75	149	81	304	NA
KY101970	72	150	82	303	NA
KY102031	67	150	82	298	NA
KY102047	67	152	73	291	NA
KY102054	72	150	83	304	NA
KY102060	70	150	83	302	NA
KY102061	70	150	82	301	NA
KY102062	70	150	83	302	NA
KY102063	70	150	83	302	NA
KY102064	70	150	83	302	NA
KY102066	78	150	78	305	NA
KY102082	68	149	71	287	NA
KY102097	60	149	58	266	NA
KY102117	67	150	72	288	NA
KY102118	67	150	72	288	NA
KY102119	67	150	72	288	NA
KY102120	67	150	72	288	NA
KY102123	67	150	71	287	NA
KY102125	67	150	72	288	NA
KY102126	67	150	72	288	NA
KY102127	67	150	72	288	NA
KY102132	79	149	69	296	NA
KY102133	79	149	69	296	NA
KY102134	63	149	61	272	NA
KY102144	70	150	87	306	NA
KY102151	73	149	82	303	NA
KY102152	73	149	82	303	NA
KY102154	73	149	82	303	NA
KY102155	73	149	84	305	NA
KY102156	73	149	82	303	NA
KY102159	73	149	82	303	NA
KY102161	73	149	82	303	NA
KY102162	71	149	80	299	NA
KY102172	67	150	87	303	NA
KY102213	72	149	72	292	NA
KY102258	68	150	78	295	NA
KY102259	68	150	78	295	NA
KY102260	68	150	78	295	NA
KY102276	63	149	58	269	NA
KY102277	63	149	57	268	NA
KY102278	63	149	58	269	NA
KY102279	63	149	58	269	NA
KY102330	59	149	57	264	NA
KY102334	67	150	77	293	NA
KY102341	75	150	81	305	NA
KY102344	72	149	82	302	NA
KY102391	71	153	79	302	NA
KY102445	66	142	76	283	NA
KY102484	71	149	81	300	NA
KY102558	69	150	78	296	NA
KY102559	70	150	77	296	NA
KY102560	70	150	77	296	NA
KY102561	69	150	78	296	NA
KY102562	68	150	78	295	NA
KY102563	69	150	78	296	NA
KY102564	70	150	78	297	NA
KY102565	70	150	77	296	NA
KY102567	70	150	78	297	NA
KY102568	75	150	80	304	NA
KY102569	72	150	81	302	NA
KY103452	69	149	69	286	NA
KY103453	71	149	69	288	NA
KY103454	68	149	69	285	NA
KY103455	69	149	69	286	NA
KY103456	69	149	69	286	NA
KY103457	74	149	68	290	NA
KY103458	74	149	68	290	NA
KY103462	85	149	65	298	NA
KY103464	70	149	66	284	NA
KY103867	73	152	84	308	NA
KY104194	68	150	85	302	NA
KY104195	69	150	85	303	NA
KY104196	67	150	77	293	NA
KY104198	72	150	67	288	NA
KY104201	73	150	79	301	NA
KY104202	65	150	77	291	NA
KY104203	65	150	77	291	NA
KY104207	72	150	83	304	NA
KY104210	66	150	77	292	NA
KY104211	66	150	77	292	NA
KY104212	67	150	77	293	NA
KY104213	68	150	87	304	NA
KY104214	65	150	77	291	NA
KY105958	59	149	57	264	NA
KY105964	61	149	58	267	NA
KY105965	61	149	63	272	NA
KY105977	61	149	62	271	NA
KY105985	62	149	64	274	NA
KY105989	61	149	63	272	NA
KY105990	61	149	63	272	NA
KY105996	61	149	58	267	NA
KY363934	65	151	97	312	NA
KY457248	62	149	58	268	NA
KY464166	65	151	97	312	NA
KY486783	68	149	69	285	NA
KY488469	61	149	64	273	NA
KY499625	65	151	81	296	NA
KY499626	65	151	81	296	NA
KY611822	74	150	82	305	NA
KY673731	61	149	64	273	NA
KY684061	65	151	97	312	NA
KY792634	67	150	72	288	NA
KY816902	65	150	77	291	NA
KY911537	69	150	79	297	NA
KY962741	68	150	82	299	NA
KY962742	69	150	82	300	NA
KY963097	72	149	70	290	NA
LC054542	69	149	69	286	NA
LC086304	77	150	82	308	NA
LC086305	77	150	82	308	NA
LC191377	69	150	76	294	NA
LC317494	70	150	83	302	NA
LC317623	69	149	69	286	NA
LC317625	69	149	69	286	NA
LC412734	70	150	78	297	NA
LC412735	70	150	78	297	NA
LC412736	70	150	78	297	NA
LC412737	70	150	78	297	NA
LC412738	70	150	78	297	NA
LC412739	69	150	78	296	NA
LC412740	70	150	78	297	NA
LC412741	69	150	78	296	NA
LC412742	70	150	78	297	NA
LC413207	70	150	78	297	NA
LC413208	69	150	78	296	NA
LC413209	69	150	78	296	NA
LC413210	70	150	78	297	NA
LC413211	70	150	78	297	NA
LC413212	70	150	78	297	NA
LC413214	68	150	78	295	NA
LC423514	69	149	68	285	NA
LC440279	73	149	82	303	NA
LC534378	70	150	78	297	NA
LC661445	85	136	73	293	NA
LC745704	61	149	57	266	NA
LC769461	69	150	82	300	NA
LN864531	70	150	83	302	NA
LN864532	70	150	83	302	NA
LN995829	69	149	69	286	NA
LN995831	69	149	69	286	NA
LS999909	70	150	78	297	NA
LS999910	70	150	78	297	NA
LS999911	70	150	78	297	NA
LS999912	69	150	78	296	NA
LS999913	70	150	78	297	NA
LS999914	68	150	78	295	NA
LS999915	70	150	78	297	NA
LS999916	69	150	78	296	NA
LS999917	69	150	78	296	NA
LS999918	70	150	78	297	NA
LS999919	70	150	78	297	NA
LS999920	68	150	78	295	NA
LT547762	64	150	77	290	NA
LT797497	69	149	69	286	NA
LT799392	69	150	76	294	NA
LT838872	69	150	76	294	NA
MF044044	69	149	69	286	NA
MF115995	72	150	64	285	NA
MF155967	69	149	69	286	NA
MF155972	69	149	69	286	NA
MF155975	69	149	69	286	NA
MF155980	69	149	69	286	NA
MF155986	69	149	69	286	NA
MF155991	69	149	69	286	NA
MF155994	69	149	69	286	NA
MF155997	69	149	69	286	NA
MF156001	69	149	69	286	NA
MF156002	69	149	69	286	NA
MF156008	69	149	69	286	NA
MF156012	69	148	69	285	NA
MF156062	69	149	69	286	NA
MF156079	69	149	69	286	NA
MF156081	69	149	69	286	NA
MF156086	69	149	69	286	NA
MF156095	69	149	69	286	NA
MF156099	69	149	69	286	NA
MF156110	69	149	69	286	NA
MF446617	65	150	77	291	NA
MF538700	65	150	77	291	NA
MF628269	61	149	64	273	NA
MF681547	74	153	78	304	NA
MF683459	72	150	75	296	NA
MF687192	73	149	68	289	NA
MF782775	69	149	69	286	NA
MF782776	79	149	68	295	NA
MF971205	73	149	82	303	NA
MG009533	70	150	78	297	NA
MG009534	70	150	83	302	NA
MG009535	70	150	83	302	NA
MG009537	73	149	82	303	NA
MG193553	68	149	69	285	NA
MG241520	67	150	72	288	NA
MG250507	64	150	78	291	NA
MG518174	70	150	78	297	NA
MG550148	66	151	23	239	NA
MG599148	70	150	78	297	NA
MG599260	70	149	69	287	NA
MG637448	67	150	72	288	NA
MG649456	72	149	82	302	NA
MG649457	72	149	82	302	NA
MG776368	67	149	76	291	NA
MG832821	38	143	121	NA	LSU-missing
MG857633	69	149	69	286	NA
MG938522	69	149	82	299	NA
MG938523	71	149	82	301	NA
MG938524	70	149	84	302	NA
MG963993	70	150	83	302	NA
MG976265	69	149	69	286	NA
MG976267	69	149	69	286	NA
MG976283	69	149	69	286	NA
MG976317	69	149	69	286	NA
MG976318	69	149	69	286	NA
MG976321	69	149	69	286	NA
MG991824	82	142	65	288	NA
MG993178	65	150	76	290	NA
MG993179	65	150	76	290	NA
MG993180	65	150	76	290	NA
MG993184	65	150	76	290	NA
MG993185	65	150	76	290	NA
MG993186	65	150	76	290	NA
MH023215	66	150	77	292	NA
MH024856	72	152	81	304	NA
MH231441	71	150	86	306	NA
MH231442	71	150	86	306	NA
MH231443	71	150	86	306	NA
MH236061	71	150	86	306	NA
MH236063	71	150	86	306	NA
MH443758	68	149	69	285	NA
MH459414	61	149	63	272	NA
MH459415	61	149	64	273	NA
MH512968	66	148	67	280	NA
MH545926	69	150	78	296	NA
MH545927	74	149	83	305	NA
MH561742	68	149	68	284	NA
MH578588	68	149	68	284	NA
MH578589	68	149	69	285	NA
MH581384	68	149	68	284	NA
MH612889	68	149	68	284	NA
MH612892	68	149	68	284	NA
MH618900	68	149	68	284	NA
MH619531	63	149	68	279	NA
MH633718	67	150	72	288	NA
MH636846	67	150	72	288	NA
MH636864	67	150	72	288	NA
MH656796	69	149	69	286	NA
MH667577	67	150	72	288	NA
MH667579	70	150	83	302	NA
MH718797	70	150	83	302	NA
MH748693	63	150	64	276	NA
MH779837	70	150	124	343	NA
MH779838	70	150	78	297	NA
MH782051	70	150	78	297	NA
MH782052	74	150	78	301	NA
MH782056	65	151	97	312	NA
MH810310	68	149	68	284	NA
MH819552	69	149	70	287	NA
MH820056	68	149	68	284	NA
MH836322	69	150	69	287	NA
MH887470	18	154	15	186	NA
MH887472	18	154	15	186	NA
MH887487	18	154	15	186	NA
MH887503	18	154	15	186	NA
MH887534	16	154	15	184	NA
MH887538	18	154	15	186	NA
MH887542	18	154	15	186	NA
MH979302	70	152	82	303	NA
MK028720	75	149	82	305	NA
MK085106	73	150	87	309	NA
MK089838	69	149	68	285	NA
MK089839	69	149	99	NA	LSU-missing
MK093035	69	150	68	286	NA
MK109860	69	149	68	285	NA
MK186923	70	150	79	298	NA
MK186924	72	150	79	300	NA
MK186925	70	150	79	298	NA
MK226236	162	150	78	NA	SSU-missing
MK263184	75	149	64	287	NA
MK267453	73	149	82	303	NA
MK267454	73	149	82	303	NA
MK267455	69	150	78	296	NA
MK267456	73	149	82	303	NA
MK267457	70	150	78	297	NA
MK267458	73	149	82	303	NA
MK267459	69	150	78	296	NA
MK267461	70	150	78	297	NA
MK267471	70	150	78	297	NA
MK267472	70	150	78	297	NA
MK267473	70	150	78	297	NA
MK267488	73	149	82	303	NA
MK267493	70	150	78	297	NA
MK267501	70	150	78	297	NA
MK267521	73	149	82	303	NA
MK267524	70	150	78	297	NA
MK267532	70	150	78	297	NA
MK267533	70	150	78	297	NA
MK267534	70	150	78	297	NA
MK267535	73	149	82	303	NA
MK267537	65	150	77	291	NA
MK267538	70	150	78	297	NA
MK267539	70	150	78	297	NA
MK267541	70	150	78	297	NA
MK267542	73	149	82	303	NA
MK267543	69	150	78	296	NA
MK267551	70	150	78	297	NA
MK267552	70	150	78	297	NA
MK267553	70	150	78	297	NA
MK267557	73	149	82	303	NA
MK267559	73	149	82	303	NA
MK267560	70	150	78	297	NA
MK267563	70	150	78	297	NA
MK267564	70	150	78	297	NA
MK267565	70	150	78	297	NA
MK267566	70	150	77	296	NA
MK267569	70	150	78	297	NA
MK267570	70	150	78	297	NA
MK267571	70	150	78	297	NA
MK267572	70	150	78	297	NA
MK267584	65	150	77	291	NA
MK267585	65	150	77	291	NA
MK267594	73	149	82	303	NA
MK267606	70	150	78	297	NA
MK267629	73	149	82	303	NA
MK267634	70	150	78	297	NA
MK267674	70	150	78	297	NA
MK267675	70	150	78	297	NA
MK267676	70	150	78	297	NA
MK267678	70	150	78	297	NA
MK267679	70	150	78	297	NA
MK267680	70	150	78	297	NA
MK267701	70	150	78	297	NA
MK267715	70	150	78	297	NA
MK267720	73	149	82	303	NA
MK267731	73	149	82	303	NA
MK267737	70	150	78	297	NA
MK267739	61	149	64	273	NA
MK267740	61	149	64	273	NA
MK267752	73	149	82	303	NA
MK267773	61	149	63	272	NA
MK267778	73	149	82	303	NA
MK267779	73	149	82	303	NA
MK267780	73	149	82	303	NA
MK267781	73	149	82	303	NA
MK267786	73	149	82	303	NA
MK267787	73	149	82	303	NA
MK267788	73	149	82	303	NA
MK267810	65	150	78	292	NA
MK267905	73	149	82	303	NA
MK267910	73	149	82	303	NA
MK268153	73	149	82	303	NA
MK358829	69	149	69	286	NA
MK358834	69	149	69	286	NA
MK358839	69	149	69	286	NA
MK381259	71	149	69	288	NA
MK394145	69	150	78	296	NA
MK394146	74	149	83	305	NA
MK394147	72	149	82	302	NA
MK394148	75	149	82	305	NA
MK394149	72	150	75	296	NA
MK394151	67	150	72	288	NA
MK394152	69	150	82	300	NA
MK394153	70	150	83	302	NA
MK394155	65	150	77	291	NA
MK394173	79	149	69	296	NA
MK402113	69	149	69	286	NA
MK439498	69	150	78	296	NA
MK454927	61	149	64	273	NA
MK461561	69	149	81	298	NA
MK461923	69	149	68	285	NA
MK499446	68	149	69	285	NA
MK544067	71	150	86	306	NA
MK630210	73	149	82	303	NA
MK645999	71	150	86	306	NA
MK646030	69	150	78	296	NA
MK660044	70	150	83	302	NA
MK715473	69	149	69	286	NA
MK715474	69	149	69	286	NA
MK795403	69	149	69	286	NA
MK802125	70	150	77	296	NA
MK802127	61	149	64	273	NA
MK805492	61	149	64	273	NA
MK805493	61	149	64	273	NA
MK805506	61	149	64	273	NA
MK811096	69	149	68	285	NA
MK850076	69	149	69	286	NA
MK886527	69	149	69	286	NA
MK886554	70	150	78	297	NA
MK894889	77	146	50	272	NA
MK894890	79	146	51	275	NA
MK894891	73	146	61	279	NA
MK933710	70	150	83	302	NA
MK967716	68	149	69	285	NA
MK996241	67	150	72	288	NA
MK996247	67	150	72	288	NA
MK998679	73	149	82	303	NA
MK998686	69	149	69	286	NA
MN007135	69	149	69	286	NA
MN068817	68	149	69	285	NA
MN124083	61	149	64	273	NA
MN124084	61	149	64	273	NA
MN124085	61	149	64	273	NA
MN172335	67	150	72	288	NA
MN172336	67	150	72	288	NA
MN172337	67	150	72	288	NA
MN172338	67	150	72	288	NA
MN172339	67	150	72	288	NA
MN172340	67	150	72	288	NA
MN172341	67	150	72	288	NA
MN172342	67	150	72	288	NA
MN172343	67	150	72	288	NA
MN172344	67	150	72	288	NA
MN172345	67	150	72	288	NA
MN172346	67	150	72	288	NA
MN172347	67	150	72	288	NA
MN172348	67	150	72	288	NA
MN172349	67	150	72	288	NA
MN172350	67	150	72	288	NA
MN172351	70	150	83	302	NA
MN197917	71	150	86	306	NA
MN251011	70	150	82	301	NA
MN268774	71	150	78	298	NA
MN306309	71	149	69	288	NA
MN330068	71	150	86	306	NA
MN378402	66	150	78	293	NA
MN494139	-106	-42	435	286	5.8S_dup
MN494140	69	149	69	286	NA
MN553677	69	149	69	286	NA
MN559591	67	150	72	288	NA
MN559593	70	150	82	301	NA
MN559595	70	150	83	302	NA
MN638741	69	149	69	286	NA
MN650247	74	153	78	304	NA
MN650249	74	150	78	301	NA
MN650250	74	153	78	304	NA
MN650252	74	150	78	301	NA
MN650254	74	150	78	301	NA
MN650255	74	150	78	301	NA
MN650256	74	150	78	301	NA
MN749818	69	149	69	286	NA
MN856421	69	149	69	286	NA
MN861070	69	149	69	286	NA
MN864519	38	143	82	262	NA
MN888782	69	150	107	NA	LSU-missing
MN888786	70	150	106	NA	LSU-missing
MN888787	69	150	106	NA	LSU-missing
MN888788	70	150	107	NA	LSU-missing
MN888789	70	150	109	NA	LSU-missing
MN888790	69	150	107	NA	LSU-missing
MN888791	70	150	106	NA	LSU-missing
MN888798	70	150	107	NA	LSU-missing
MN888799	70	150	104	NA	LSU-missing
MN888801	70	150	103	NA	LSU-missing
MN888802	70	150	109	NA	LSU-missing
MN888803	70	150	107	NA	LSU-missing
MN888804	70	150	107	NA	LSU-missing
MN915122	65	150	77	291	NA
MT102813	74	149	82	304	NA
MT102814	73	149	82	303	NA
MT236375	69	149	69	286	NA
MT281454	74	150	78	301	NA
MT281460	74	150	78	301	NA
MT316348	69	149	69	286	NA
MT353975	69	149	69	286	NA
MT353976	69	149	69	286	NA
MT353977	69	149	69	286	NA
MT353978	69	149	69	286	NA
MT448647	74	149	82	304	NA
MT448653	74	149	82	304	NA
MT449001	72	149	70	290	NA
MT449002	72	149	70	290	NA
MT501507	67	151	72	289	NA
MT528134	49	150	91	289	NA
MT533267	67	150	72	288	NA
MT533270	67	150	72	288	NA
MT534180	73	149	82	303	NA
MT534186	69	150	78	296	NA
MT671179	64	149	58	270	NA
MT671181	64	149	58	270	NA
MT671354	61	149	64	273	NA
MT671357	61	149	64	273	NA
MT731386	69	150	78	296	NA
MT731387	69	150	78	296	NA
MT731388	69	150	77	295	NA
MT731389	69	150	78	296	NA
MT731390	70	150	77	296	NA
MT731391	69	150	78	296	NA
MT731393	70	150	78	297	NA
MT731394	70	150	77	296	NA
MT731435	67	150	72	288	NA
MT731436	67	150	72	288	NA
MT731437	67	150	72	288	NA
MT731439	67	150	72	288	NA
MT731440	67	150	72	288	NA
MT731441	67	150	72	288	NA
MT731442	67	150	72	288	NA
MT731452	73	149	82	303	NA
MT738575	74	149	68	290	NA
MT738580	65	149	69	282	NA
MT738583	69	149	69	286	NA
MT738589	76	149	64	288	NA
MT738600	69	149	69	286	NA
MT738601	69	149	69	286	NA
MT738602	69	149	69	286	NA
MT772078	74	150	78	301	NA
MT791373	68	149	69	285	NA
MT820005	69	150	82	300	NA
MT845876	72	150	87	308	NA
MT875363	60	148	63	270	NA
MT890144	75	149	64	287	NA
MT946912	69	149	69	286	NA
MT946913	69	149	69	286	NA
MT974606	70	150	83	302	NA
MT974607	70	150	83	302	NA
MT974608	67	150	72	288	NA
MT974609	70	150	83	302	NA
MT974610	67	150	72	288	NA
MT974611	69	150	82	300	NA
MT974614	67	150	72	288	NA
MT974615	67	150	72	288	NA
MT974616	77	150	82	308	NA
MT974617	76	150	82	307	NA
MT974618	76	150	82	307	NA
MT974619	77	150	82	308	NA
MT974620	70	150	78	297	NA
MT974624	74	149	83	305	NA
MT974625	69	150	82	300	NA
MT974626	67	150	72	288	NA
MT974627	67	150	72	288	NA
MT974628	67	150	72	288	NA
MT974629	67	150	72	288	NA
MT974630	78	150	78	305	NA
MT974632	73	149	82	303	NA
MT974633	73	149	82	303	NA
MT974634	73	149	82	303	NA
MT974635	73	149	82	303	NA
MT974636	71	150	86	306	NA
MT974637	71	150	86	306	NA
MT974638	70	150	78	297	NA
MT974639	73	149	82	303	NA
MT974640	73	149	82	303	NA
MT974642	73	149	82	303	NA
MT974643	69	150	78	296	NA
MT974644	70	150	78	297	NA
MT974645	70	150	78	297	NA
MT974647	69	150	78	296	NA
MT974648	70	150	78	297	NA
MT974649	73	150	82	304	NA
MT974650	70	150	78	297	NA
MT974651	67	151	72	289	NA
MT974652	67	150	72	288	NA
MT974653	73	149	82	303	NA
MT974654	70	150	78	297	NA
MT974655	74	149	82	304	NA
MT974656	73	149	82	303	NA
MT974657	73	149	82	303	NA
MT974658	67	150	72	288	NA
MT974659	73	149	82	303	NA
MT974661	67	150	72	288	NA
MT974665	68	150	72	289	NA
MT974666	70	150	83	302	NA
MT974667	72	149	82	302	NA
MT974668	75	150	81	305	NA
MT974669	70	150	83	302	NA
MT974670	73	149	82	303	NA
MT974671	71	150	86	306	NA
MT974673	71	150	83	303	NA
MT974674	70	150	83	302	NA
MT974675	70	150	83	302	NA
MT974676	73	150	82	304	NA
MT974677	73	150	82	304	NA
MT974678	73	149	82	303	NA
MT974679	75	150	81	305	NA
MT974680	70	150	83	302	NA
MT974682	67	150	72	288	NA
MT974683	71	150	86	306	NA
MT974684	71	150	86	306	NA
MT974685	71	150	86	306	NA
MT974686	71	150	86	306	NA
MT974687	71	150	86	306	NA
MW009119	39	139	81	258	NA
MW057257	70	150	78	297	NA
MW063486	68	149	69	285	NA
MW092556	69	149	69	286	NA
MW092557	69	149	69	286	NA
MW092558	69	149	69	286	NA
MW163906	69	149	69	286	NA
MW164176	66	150	77	292	NA
MW221103	73	149	68	289	NA
MW233050	69	149	69	286	NA
MW298945	69	149	69	286	NA
MW298951	68	149	69	285	NA
MW298952	69	149	69	286	NA
MW332541	70	149	69	287	NA
MW466724	38	143	115	NA	LSU-missing
MW468105	67	142	75	283	NA
MW493243	70	150	124	343	NA
MW493646	69	149	69	286	NA
MW543446	66	150	77	292	NA
MW543705	65	150	77	291	NA
MW543708	66	150	77	292	NA
MW559578	73	149	68	289	NA
MW668473	80	150	68	297	NA
MW674677	69	149	69	286	NA
MW794214	87	136	75	297	NA
MW911432	72	150	87	308	NA
MW958053	70	150	103	NA	LSU-missing
MZ098704	67	150	76	292	NA
MZ098705	67	150	76	292	NA
MZ261915	67	150	72	288	NA
MZ261916	67	150	72	288	NA
MZ261917	67	150	72	288	NA
MZ261918	67	150	72	288	NA
MZ261919	67	150	72	288	NA
MZ261920	67	150	72	288	NA
MZ261921	70	150	83	302	NA
MZ322897	87	136	75	297	NA
MZ380067	69	149	69	286	NA
MZ416905	69	149	69	286	NA
MZ422977	69	149	69	286	NA
MZ422978	69	149	69	286	NA
MZ436478	68	150	81	298	NA
MZ436500	70	150	80	299	NA
MZ436633	72	150	77	298	NA
MZ436636	72	150	78	299	NA
MZ536262	70	150	78	297	NA
MZ536263	70	150	78	297	NA
MZ568156	73	149	82	303	NA
MZ666339	69	149	69	286	NA
MZ666341	69	149	69	286	NA
MZ666358	67	149	69	284	NA
MZ683341	69	149	69	286	NA
MZ701676	70	150	83	302	NA
MZ701680	66	150	77	292	NA
MZ781330	72	150	82	303	NA
MZ781332	71	150	81	301	NA
MZ798277	73	150	82	304	NA
MZ798278	73	150	82	304	NA
MZ833457	68	147	68	282	NA
MZ889106	70	150	78	297	NA
MZ956733	68	149	69	285	NA
MZ956737	69	149	68	285	NA
MZ956746	69	149	68	285	NA
